filename,text
1kgsw3i.wav,"So 2 to the negative 2 is 1 divided by 2 squared, which is one fourth."
1re36c6.wav,"A negative exponent does not make a negative answer."
105e9d4.wav,"2 to the negative 2 is one fourth, a small number above 0. It is not negative 4."
q1zbhv.wav,"Quick, which is bigger, 150,000,000 or 15,000,000?"
zexq7h.wav,"You had to count the zeros, didn't you?"
109ngnh.wav,"Drop just one zero, and the number is 10 times too small."
16jsfyo.wav,"Write a big number as a number from 1 up to 10 times a power of 10, where the exponent counts the places the point moved."
abh2sz.wav,"First, make a number from 1 up to 10."
q84rhv.wav,"Where does the point go? Right after the first digit."
w5bh7d.wav,"So 150,000,000 becomes 1 point 5."
1as3x0i.wav,"Now count the jumps from the new point to the end."
kveg3e.wav,"1, 2, 3, 4, 5, 6, 7, 8. That's 8 places, and each jump is times 10."
wgsozk.wav,"So 150,000,000 equals 1 point 5 times 10 to the eighth."
q436dp.wav,"Try a smaller one, 4,200."
13eqzw.wav,"The point goes after the 4, to make 4 point 2."
19wkzvy.wav,"Then it jumps 3 places to the end, so 4,200 equals 4 point 2 times 10 cubed."
f32aef.wav,"Don't count all the digits. 150,000,000 has 9 digits, but it is not 1 point 5 times 10 to the ninth."
1x5padq.wav,"Count only the digits after the first one. That's 8, so it's 1 point 5 times 10 to the eighth."
34mred.wav,"Last time, big numbers got a positive exponent."
1uxlppz.wav,"So could this be five point two times 10 to the fourth?"
1w91crw.wav,"No. That is 52 thousand, and this grain is smaller than 1."
1sv6h6f.wav,"The exponent has to do something new."
ymlzev.wav,"For a number smaller than 1, the point moves right to make a number from 1 up to 10, and the exponent is the number of jumps, made negative."
tewohq.wav,"Start at zero point zero zero zero five two, and move the point to the right."
3x0yhj.wav,"Stop just after the 5, the first digit that is not a zero. Now it reads five point two."
5d6i1z.wav,"How many jumps was that? Count them. 1, 2, 3, 4."
15n3a9a.wav,"Now go back the other way."
1y66mmq.wav,"From five point two, divide by 10 four times, and you are back at zero point zero zero zero five two."
1wy4dtp.wav,"Each divide by 10 is the same as times 10 to the negative 1, so four of them make times 10 to the negative 4."
1u124v7.wav,"So zero point zero zero zero five two equals five point two times 10 to the negative 4."
1icsdb8.wav,"Here is a shorter one. Zero point zero three."
6m36y9.wav,"The point jumps 2 places right to make 3."
13m9mvj.wav,"So zero point zero three equals 3 times 10 to the negative 2."
k3jqzv.wav,"Don't count only the zeros after the point."
dhvtyn.wav,"Zero point zero zero zero five two has 3 of them, but the point jumps 4 places to land past the 5."
11parbz.wav,"You could write these out the long way, 30 thousand times 2 thousand, and count the zeros."
z9wvx7.wav,"That works for small ones."
tl89v1.wav,"But what about 3 times 10 to the twenty-first? That is 21 zeros to write before you even start."
yvlnal.wav,"Multiply the front numbers and add the exponents of 10, and if the front number comes out 10 or more, move its point one place and add 1 to the exponent."
6np8za.wav,"When you multiply, the order does not matter."
1psru0w.wav,"So put the front numbers together, and the powers of 10 together."
1esg1qh.wav,"Then 3 times 2 equals 6."
12ss912.wav,"Now the powers of 10."
11jgshb.wav,"They have the same base, so add the exponents, 4 plus 3 equals 7."
10oaup7.wav,"That makes 10 to the seventh. So the warehouse holds 6 times 10 to the seventh screws."
xnjk4t.wav,"Now try 4 times 10 to the fifth, times 5 times 10 squared."
iw2rmy.wav,"4 times 5 equals 20, and 10 to the fifth times 10 squared equals 10 to the seventh."
1pqlqho.wav,"But is 20 under 10? No, so we are not done."
q4lsa3.wav,"20 is 2 times 10 to the first, so that extra 10 joins the others, and the answer is 2 times 10 to the eighth."
t5r6k9.wav,"Don't stop at 20 times 10 to the seventh."
97iw5d.wav,"It has the right value, but the front number has to be under 10. Write it as 2 times 10 to the eighth."
1citcez.wav,"Dividing feels like the obvious move. Half of 25 is twelve and a half."
77yy1k.wav,"But could the patio be twelve and a half tiles long?"
uls84x.wav,"No. Twelve and a half rows of twelve and a half tiles is far more than 25."
901znb.wav,"What we need is a number that multiplies with itself."
1kdsgg6.wav,"To undo squaring, find the number that times itself makes it, and to undo cubing, find the number that, used three times, makes it."
up5j72.wav,"Start with the patio. It is a square, so side times side makes 25."
ecy7oq.wav,"5 times 5 equals 25, so the side is 5 tiles."
1nc9h64.wav,"We write that as the square root of 25 equals 5."
1lvixwd.wav,"Now the box. It is a cube, so side times side times side makes 27."
3xtimv.wav,"3 times 3 times 3 equals 27, so the side is 3 cubes."
qg0puk.wav,"This one gets a small 3 on the sign. The cube root of 27 equals 3."
1maaktm.wav,"Is there a faster way? Yes. Know your squares and cubes by heart."
zs1jaz.wav,"16 is 4 times 4, so the square root of 16 equals 4."
825478.wav,"And 64 is 4 times 4 times 4, so the cube root of 64 equals 4."
15zpa00.wav,"Don't divide by 2 to find the square root of 36."
jep58t.wav,"36 divided by 2 is 18, and 18 times 18 is far more than 36. 6 times 6 equals 36, so the square root of 36 equals 6."
1fv63jh.wav,"Try whole numbers first. 4 times 4 equals 16, and that is too small."
1cgyeuq.wav,"5 times 5 equals 25, and that is too big."
1u7d5l2.wav,"So which whole number times itself makes 20? None of them. We have to close in on it."
6b3yp.wav,"Find the perfect squares just below and just above the number, and the square root sits between their roots, nearer the closer square."
ain2o9.wav,"Which perfect squares sit on each side of 20? They are 16 and 25."
kwd0tl.wav,"So the square root of 20 is between the square root of 16, which is 4, and the square root of 25, which is 5."
19hplxt.wav,"Now measure the two gaps. 20 is 4 away from 16, but 5 away from 25."
wt2edb.wav,"It is closer to 16, so the square root of 20 is closer to 4."
1bpiyi1.wav,"Let's check. Halfway between 4 and 5 is four and a half."
z56d4x.wav,"Four and a half times four and a half is twenty and a quarter, a little more than 20."
6yqwme.wav,"So the square root of 20 is just under four and a half, nearer to 4."
6vytrb.wav,"Don't halve the number."
j9ogsx.wav,"the square root of 20 is not 10, because 10 times 10 equals 100. Look for the perfect squares around 20 instead."
7uzj3m.wav,"So how steep is it? You could say quite steep."
f2rrmd.wav,"But nobody can build a ramp from quite steep. We need a number."
9ifrz2.wav,"And the line goes on forever, so its height can't tell us."
15hkav1.wav,"Go across from one point and up to the next, then divide how far up you went, the rise, by how far across, the run."
76joag.wav,"Start at the point 1, 1."
1uyamz5.wav,"Walk right until you are straight under the point 3, 4."
218zb0.wav,"How far did you walk? 2 across. That is the run."
105lq36.wav,"Now climb straight up to the point 3, 4."
15xfnlf.wav,"You went 3 up. That is the rise."
16da90c.wav,"Now divide, with the rise on top. 3 divided by 2 is three halves."
1b7csk8.wav,"Does every stair agree? Take the next one, 2 across and 3 up again."
wf7d9y.wav,"So the line is three halves steep everywhere. For every 2 across, it climbs 3."
8yrt7q.wav,"Don't turn it upside down. 2 divided by 3 is two thirds, a gentler ramp than this one."
1med93b.wav,"Up goes on top. Rise divided by run, so 3 divided by 2."
e0xn57.wav,"Last time you counted squares, across and then up."
1tam65w.wav,"Here there is no grid at all. So what do you count?"
pp234u.wav,"Nothing. But the numbers already say how far apart the points are."
12g6cko.wav,"Subtract the two y-values, then the two x-values in the same order, and divide the first answer by the second."
1hrdh30.wav,"The two y-values are 3 and 11."
12aw1gx.wav,"Start with Point 2. 11 minus 3 equals 8."
qg7875.wav,"The points are 8 apart going up. That is the rise."
q5pn7g.wav,"Now the x-values, 2 and 6."
vmsb3q.wav,"Point 2 first again. 6 minus 2 equals 4."
18238yh.wav,"Same order, top and bottom. That 4 is the run."
gmbh7j.wav,"Now divide the rise by the run. 8 divided by 4 equals 2."
unaiaf.wav,"So the path climbs 2 for every 1 across."
oyxauy.wav,"If the y-values went down instead, the top would come out negative, and so would the answer. That line goes downhill."
gmg96i.wav,"Don't flip the order halfway. 11 minus 3 on top, then 2 minus 6 on the bottom, gives negative 2."
11kw74c.wav,"That says downhill, but this path climbs. Point 2 first on top means Point 2 first on the bottom."
xa0lxp.wav,"The equation has two numbers, 2 and 1, side by side."
dyzhve.wav,"On the graph they do two different jobs. Which is which?"
1w2ttbq.wav,"Let's find each one on the line."
px5x24.wav,"In y equals m x plus b, the number in front of x is the slope, and the plain number b is where the line crosses the y-axis."
u62peu.wav,"Try x equals 0. That is the moment you get in, before any miles."
35djpz.wav,"2 times 0 is 0, so you are left with 1."
4t0yaa.wav,"So the line crosses the y-axis at the point 0, 1. That is the 1 dollar to get in."
1qc8znp.wav,"Now step along the line. What happens for each 1 across?"
818jum.wav,"It climbs 2. From the point 0, 1 to the point 1, 3, then to the point 2, 5."
ocw4zp.wav,"So the slope is 2, the 2 dollars for each mile."
19ggi61.wav,"Now you can read any equation this way."
1737i0f.wav,"y equals 3 x plus 4 climbs 3 each step and crosses at 4."
kti36w.wav,"And y equals x plus 5? A lone x means 1 x, so it climbs 1 and crosses at 5."
1adyxzg.wav,"Don't swap the two jobs. In y equals 2 x plus 1 the line does not cross at 2."
16gvrvo.wav,"The number stuck to x is the slope, 2. The plain number is the crossing, 1."
myvcge.wav,"You could work out y for x equals 0, then 1, then 2, and keep going."
1h6kw6k.wav,"That works, but it's slow. Is there a faster way? Yes."
24cyb3.wav,"The equation already tells you where to start, and how to step."
itmsc0.wav,"Put the first dot at b on the y-axis, then step by the slope again and again, across the bottom number and up the top number."
1vr4xqp.wav,"In y equals 2 x plus 3, the plain number is 3."
u8pma5.wav,"So the first dot goes at the point 0, 3, right on the y-axis."
k6vdhc.wav,"That is the plant before any weeks have passed, 3 centimeters tall."
sq2lkr.wav,"The slope is 2. That means 2 up for every 1 across."
1llc63h.wav,"So from the point 0, 3, go 1 across and 2 up. You land on the point 1, 5."
1noqh8x.wav,"Step again the same way. Now you are at the point 2, 7."
j2wdx7.wav,"Now draw one straight line through the dots."
11q0nx0.wav,"Is the point 2, 7 really on it? Put x equals 2 into the equation."
1virqdl.wav,"2 times 2 plus 3 equals 7. Yes, it matches."
1ddseyh.wav,"Don't start at the slope. The point 0, 2 is not where y equals 2 x plus 3 begins."
1b8w7s0.wav,"The first dot goes at the plain number, the point 0, 3. The 2 is only for stepping."
1eemj4h.wav,"Before, x was only ever on one side."
17e1s73.wav,"Now there are bags on both sides. Which bags do you undo first?"
xw54ma.wav,"Taking off loose marbles won't help yet. The bags are still on both sides."
1whjlmy.wav,"Take the smaller x part off both sides, so x is on one side only, and then solve what is left."
1vbubnk.wav,"The right side has fewer bags, 3. So take 3 x off both sides."
17xeabp.wav,"Same off each side, so the scale stays level."
6vr1vi.wav,"5 bags take away 3 bags leaves 2 bags. Now it reads 2 x plus 2 equals 10."
1h5elqx.wav,"Now it looks like the ones you know."
1r14f4g.wav,"Take the 2 loose marbles off both sides. 2 x equals 8."
1kko48c.wav,"Split 8 between the 2 bags. One bag holds 4 marbles, so x equals 4."
1c554z6.wav,"Does 4 really work? Put 4 in for x on both sides."
19w8qbt.wav,"Left, 5 times 4 plus 2 equals 22. Right, 3 times 4 plus 10 equals 22."
o4alf3.wav,"Both 22. The scale balances, so x equals 4 is right."
kypefz.wav,"Don't add 5 x and 3 x across the equals sign. That makes 8 x, and the scale tips."
1hxz8se.wav,"Take 3 x off both sides instead. 5 x plus 2 equals 3 x plus 10 becomes 2 x plus 2 equals 10."
pjpch5.wav,"Try some hours. At 1 hour it is 5 dollars and 7 dollars."
p03xj8.wav,"At 10 hours it is 23 dollars and 25 dollars."
kigixe.wav,"Shop B is always 2 dollars more. So will they ever cost the same?"
7lqd5e.wav,"Take the x parts off both sides, then read what is left, an x means one answer, something never true means none, and something always true means every number works."
178y4ow.wav,"Take 2 x off both sides and watch."
a5nioq.wav,"Every x is gone, and what is left is 3 equals 5."
1nokpcb.wav,"Is 3 ever equal to 5? Never, for any number of hours."
bbuljq.wav,"So there is no answer. The two prices never meet."
11f67o9.wav,"Now try 2 times x plus 3, all together, equals 2 x plus 6."
yrgdf2.wav,"Multiply out the parentheses. The left side becomes 2 x plus 6 too."
u8f2ad.wav,"Take 2 x off both sides, and you get 6 equals 6."
6ojlct.wav,"Is that ever false? No. So every number works."
1weyqt2.wav,"Now the usual kind, 3 x plus 1 equals 2 x plus 5."
lerf5w.wav,"Take 2 x off both sides. This time an x is still there, x plus 1 equals 5."
1j83ptf.wav,"Take 1 off both sides, and x equals 4."
17enb0h.wav,"The x stayed, so exactly one number fits."
hfifqx.wav,"When the x parts vanish and leave 6 equals 6, that does not mean x equals 0."
ifuu2d.wav,"It is always true, so every number works."
hrp74f.wav,"You could list each walker, minute by minute, and keep comparing."
1i3kfck.wav,"But what you really want is one x and one y that fit both rules. Where do you find that?"
b1v8n6.wav,"The point where two lines cross sits on both lines, so its x and y make both equations true at once."
5ku9az.wav,"Follow the two lines with your finger until they meet."
7gysjy.wav,"Then look straight down from that point."
1gtcwg3.wav,"It sits right above x equals 2."
x1nd12.wav,"Now look straight across to the side."
f841xt.wav,"The crossing is at y equals 4. So the point is 2, 4."
1xhzim5.wav,"After 2 minutes, both walkers are 4 blocks from home."
1h4fgb7.wav,"Does the point 2, 4 really fit both rules? Check each one."
1ml6ktq.wav,"For Ana, 2 plus 2 equals 4. For Ben, negative 2 plus 6 equals 4."
16o9hk5.wav,"Both give 4, so the point fits both at once."
16ifxdw.wav,"A point on just one line is not enough. The point 1, 3 is on Ana's line."
2hrgrk.wav,"But Ben's rule gives 5 there, not 3. Only the crossing fits both."
1jhac9f.wav,"Look at clue 2 on its own, x plus y equals 12."
15tim5j.wav,"Lots of pairs fit it, 1 and 11, 5 and 7, 6 and 6."
1g91y5h.wav,"So which pair is it? One clue alone can't tell you."
dmcbzh.wav,"When one equation tells you what y equals, write that in place of y in the other one, so only x is left to solve."
13i1z5n.wav,"Clue 1 says y is the same as 2 x."
1a63vq2.wav,"So wherever you see y, you can write 2 x instead."
ntcwde.wav,"Clue 2 becomes x plus 2 x equals 12, with only one letter left."
h9jt6d.wav,"An x plus 2 more x makes 3 x."
r8qj9x.wav,"So 3 x equals 12. What times 3 gives 12?"
4l8jbv.wav,"It is 4. So x equals 4."
ot7e51.wav,"You are not done yet. You still need y."
yyyamz.wav,"Clue 1 says y equals 2 x, so y equals 2 times 4, which is 8."
xxal61.wav,"Check it in clue 2. 4 plus 8 equals 12, so both clues work."
wizswf.wav,"The 2 x goes where the y was. Do not put it where the x was."
1u4igyw.wav,"So x plus y equals 12 becomes x plus 2 x equals 12, never 2 x plus y equals 12."
rutt0k.wav,"You don't know the adult tickets, and you don't know the kid tickets."
c971ok.wav,"You could guess pairs that make 10 and check each cost. That works, but it is slow."
10zqdv7.wav,"Give each unknown its own letter, write one equation for each fact in the story, and solve them together."
1kj1cvg.wav,"Let a be the adult tickets, and k the kid tickets."
1k53cqs.wav,"Fact one, 10 tickets in all. a plus k equals 10."
1jdw2bk.wav,"Fact two, 32 dollars in all. 5 a plus 2 k equals 32."
drlzz0.wav,"Start with the easier one. If a plus k equals 10, then k equals 10 minus a."
11wrw6i.wav,"Put 10 minus a in place of k in the money equation."
16427ir.wav,"That gives 5 a plus 2 times 10 minus a, all together, equals 32. That is 5 a plus 20 minus 2 a equals 32."
1qj5s9y.wav,"Tidy it up, 3 a plus 20 equals 32. Take 20 off both sides, and 3 a equals 12."
15rtf57.wav,"So a equals 4. That is 4 adult tickets and 6 kid tickets."
gglfel.wav,"Check the money, 20 dollars plus 12 dollars equals 32 dollars. It fits."
l893or.wav,"Don't mix tickets and dollars in one equation."
1kj69lq.wav,"a plus k counts tickets, so it equals 10, not 32. The dollars get their own equation."
j7huxd.wav,"Look at this table."
18kb0oz.wav,"You might hunt for a pattern, like outputs that go up."
ocris4.wav,"There isn't one. 5, 2, 9, 2."
l9eki4.wav,"So is this table broken? No. The real question is much simpler than a pattern."
7q2j8k.wav,"A function gives each input exactly one output, so one input with two different outputs breaks it."
1vx0lv.wav,"Walk the inputs one at a time."
up5kva.wav,"Input 1 gives 3. Input 2 gives 5."
1y2gg0v.wav,"Input 3 gives 7, and input 4 gives 9."
1p69h5c.wav,"Every input shows up once, with one output. So this table is a function."
1wmo5pu.wav,"Now watch this one."
1clz5om.wav,"Input 2 shows up twice."
d08ip0.wav,"Once it gives 6, and once it gives 8."
7y60t4.wav,"That is button A giving chips today and a cookie tomorrow. Not a function."
161mp14.wav,"Here is one that looks strange. Every input gives 5."
dsshde.wav,"Is that allowed? Yes. Two buttons can give you the same snack."
fqrth6.wav,"Each input still has just one output, so this is a function."
16vgjk6.wav,"Don't call it not a function just because an output repeats."
1mtme3v.wav,"Only one input with two different outputs breaks the rule."
kjili2.wav,"You drop in 4. Can you just look and know what comes out?"
1du60m8.wav,"No. The machine does not guess, and neither can you."
488vwh.wav,"You have to follow its rule, step by step, in the right order."
siur8h.wav,"Put the input into the rule, then multiply before you add or subtract, and that gives the output."
ya06kf.wav,"Our input is 4."
vjfnjw.wav,"So wherever the rule says input, we write a 4 instead."
gasomg.wav,"That gives us 3 times 4 minus 2."
25q0e5.wav,"Which comes first, the times or the minus?"
zo5x53.wav,"Multiply first. 3 times 4 equals 12."
j6ilwj.wav,"Then take away the 2. 12 minus 2 equals 10."
p4s3q6.wav,"So when 4 goes in, 10 comes out."
1fbs79o.wav,"People write this same rule a shorter way."
lygick.wav,"It looks like f of x equals 3 x minus 2."
femv89.wav,"The x is the input, and 3 x means 3 times x."
qtom8v.wav,"So f of 4 asks for the output when 4 goes in, and we already found it, 10."
11zuv07.wav,"Don't subtract before you multiply."
1cwu3yj.wav,"3 times 4 minus 2 is not 3 times 2. Multiply 3 times 4 first, then take away the 2."
rcop67.wav,"Look at both tables."
1y2o14f.wav,"Plant A gets taller every week. So does Plant B."
c73r5o.wav,"So does going up tell them apart? No."
yh601m.wav,"What matters is how much each one grows every week."
jbk3c5.wav,"When x goes up in equal steps and y changes by the same amount every step, the points make a straight line."
ijk6h2.wav,"Start with Plant A. Each week, x goes up 1."
oeowc9.wav,"The height goes 1, 3, 5, 7."
j2nm9o.wav,"That is up 2, up 2, up 2, the same step every time."
101jxta.wav,"Plot those points, and they sit on one straight line."
186rir9.wav,"Now Plant B. It goes 0, 1, 4, 9."
12zsiy0.wav,"Is that the same step each week? No."
dc3r34.wav,"It goes up 1, then up 3, then up 5, so the points bend upward."
p3kt57.wav,"Plant A grew by the same amount every week, so its points make a straight line."
lahqfo.wav,"A table like that has a name."
1vpnnxu.wav,"We call it linear. Plant B is not linear."
8sgoi5.wav,"Don't compare the y changes before you check the x steps."
1qndrjp.wav,"If x goes up 1 and then up 2, y should go up twice as far the second time. That is still a straight line."
170xj0b.wav,"Look. One is a table, and one is a rule."
8bvwhs.wav,"Ava starts with 10 dollars, and Ben starts with only 2 dollars."
h729vy.wav,"Does that mean Ava grows faster? Not yet. Where you start is not how fast you grow."
8yp6qz.wav,"For each one, find how much it goes up for every 1 step in x, and the bigger number grows faster."
1i05uqd.wav,"Take Ava first. Her savings go 10, 16, 22, 28, one week at a time."
luxeen.wav,"How much is each step? 16 minus 10 equals 6, and every step is 6."
1lfi3q9.wav,"So Ava goes up 6 dollars a week."
rwj6ll.wav,"Now Ben. His rule is y equals 8 x plus 2."
kgdzjo.wav,"Try weeks 0, 1 and 2. He has 2 dollars, then 10 dollars, then 18 dollars."
143qxxh.wav,"Each week adds 8 more, the same 8 that sits in front of x."
pvclhi.wav,"So Ben goes up 8 dollars a week."
1uxt9j.wav,"Now put the two side by side. Ava goes up 6 a week, and Ben goes up 8."
1btn5xn.wav,"Which is bigger? 8 is more than 6."
1a9ba3e.wav,"So Ben grows faster, even though Ava started with more."
1b35dt8.wav,"Don't pick the one that starts higher."
1eojejr.wav,"The plus 2 in Ben's rule is where he starts. The 8 in front of x is how fast he grows."
cqyiqk.wav,"You could add 10 dollars again and again. 35, 45, 55, and on it goes."
si98zf.wav,"But what about 24 months? That is a very long list."
1ouit0v.wav,"Is there a faster way? Yes. One rule can do it in one line."
yfbv20.wav,"The amount that repeats goes in front of x, and the amount paid once is added on."
17eltdt.wav,"Start with the 25 dollars. You pay it one time, when you join."
1r6j81s.wav,"So at 0 months, before any month has gone by, you have already paid 25 dollars."
wuuyt.wav,"Now the part that repeats. Every month adds another 10 dollars."
xrqvhe.wav,"So x months add 10 times x, and we write that as 10 x."
1fg0k72.wav,"Does it work? Try 3 months. 10 times 3 equals 30, and 30 plus 25 equals 55."
nspezw.wav,"Now put the two pieces together. The cost is 10 times the months, plus 25."
1qc6jaz.wav,"With y for the cost and x for the months, that is y equals 10 x plus 25."
1ybtk5c.wav,"And 24 months? 10 times 24 plus 25 equals 265. One line, and it is done."
1cx1oyu.wav,"Don't multiply the 25 dollars by the months."
cmli8l.wav,"You pay the 25 dollars once, so it is added on. The 10 dollars is what repeats, so 10 goes in front of x."
1azedmc.wav,"There is no rule here to put numbers into."
1au48t6.wav,"So how can a graph tell a story?"
l8og4i.wav,"You read its shape, one piece at a time."
11m78he.wav,"Read the graph from left to right, where up means growing, down means shrinking, and flat means staying the same."
dp1nyp.wav,"Start at the left. From hour 0 to hour 2, the graph climbs to 6 miles."
b9vabb.wav,"What does that mean for Sam?"
1y03ddu.wav,"His distance from home is growing, so he is riding away."
xo03vs.wav,"Next piece. From hour 2 to hour 4, the graph stays flat at 6 miles."
p5ii85.wav,"Is Sam getting any farther from home? No."
15jiafe.wav,"His distance is not changing, so he has stopped for a rest."
uim80y.wav,"From hour 4 to hour 6 it climbs again, but only 2 miles."
17u0e6u.wav,"From hour 0 to hour 2 it climbed 6. Steeper means faster."
1pxr84t.wav,"Then from hour 6 to hour 10 it goes down to 0, because Sam is riding home."
1en9nax.wav,"The graph is not a picture of a hill."
1klcgu1.wav,"Going down does not mean Sam rides downhill. It means he is getting closer to home."
148dnkt.wav,"You could just drag it across and hope it lands right."
1bs512b.wav,"But where exactly does it land? Hoping can't tell you."
1sugu6w.wav,"You need the new spot of every single corner."
9a1g20.wav,"In a slide, every point moves the same distance in the same direction."
bynjw0.wav,"Take corner A. It starts at 1, 1."
1r3cwcy.wav,"Move it 4 to the right, and x goes from 1 up to 5."
1sl6syq.wav,"Move it 2 up, and y goes from 1 up to 3."
13deq5.wav,"So A lands on 5, 3. We call that new point A prime."
17ai4ac.wav,"The other two corners do the same thing."
yklt4.wav,"B at 3, 1 goes to 7, 3. C at 1, 3 goes to 5, 5."
126spzx.wav,"Every corner went 4 right and 2 up."
1ezn2wh.wav,"Nothing stretched and nothing turned, so it is the same triangle, just moved."
1ijpgiz.wav,"Is there a rule that works for every point? Yes."
1n06mo2.wav,"Right adds to x, and left takes away from x."
1aa46bu.wav,"Up adds to y, and down takes away from y."
104zhbx.wav,"So for 4 right and 2 up, every point x, y becomes x plus 4, y plus 2."
jflh0k.wav,"Don't add the right move to y. Right and left change x, the first number."
1jsdnrv.wav,"Up and down change y, the second one."
t6n7l3.wav,"So 4 right and 2 up takes 1, 1 to 5, 3. Not to 3, 5."
2pqm7h.wav,"Could we just slide the triangle straight down?"
z27c5d.wav,"Look. It comes out the same way up."
9qotuu.wav,"But the picture in the water is upside down, so a slide can't make it."
l770x.wav,"Flip over the x-axis and the y changes sign, flip over the y-axis and the x changes sign."
19xlhai.wav,"Look at corner A, at 2, 1. It sits 1 square above the x-axis."
ocfkwv.wav,"Its picture sits 1 square below, straight down. Same distance, other side."
1cvahvf.wav,"So A at 2, 1 becomes A prime at 2, negative 1."
11p1x4e.wav,"The other corners do the same."
mfzpgs.wav,"B at 4, 1 drops to 4, negative 1. C at 2, 3 drops to 2, negative 3."
1ymkqr.wav,"Look down the list. Every x stayed the same, and every y flipped its sign."
ijpy17.wav,"Now flip the same triangle the other way, over the y-axis."
ycc4nu.wav,"It swings across to the left. A at 2, 1 lands on negative 2, 1."
hbd2qd.wav,"This time y stays put, and it is x that changes sign."
1oy256k.wav,"A flip over the x-axis does not change x."
b3qmw7.wav,"The point moves straight down, so only the y changes."
xr1r6m.wav,"So 2, 1 becomes 2, negative 1, not negative 2, 1."
1k9rnm2.wav,"Can we just count squares, like a slide?"
1u8pw3q.wav,"No. Each corner swings around the point 0, 0 on its own circle."
1nkng6n.wav,"A corner far from the center travels farther than a close one, so no single count works."
19413nd.wav,"A quarter turn counterclockwise around the point 0, 0 sends x, y to negative y, x."
18shum7.wav,"Follow corner A, at 3, 1. That is 3 right and 1 up from the center."
258556.wav,"Turn that arm a quarter turn, the way a clock hand goes backward."
1jh2mbx.wav,"Now it points 1 left and 3 up. So A prime is at negative 1, 3."
rbz0p2.wav,"Look at what happened to the numbers."
115gpm.wav,"They swapped places, and then the new first number changed sign."
cdzac7.wav,"Check B. 4, 1 swaps to 1, 4, and the sign change gives negative 1, 4."
1wxfas4.wav,"C at 3, 3 goes to negative 3, 3. Same rule."
fkfows.wav,"Now turn twice as far, until the board faces the other way."
snpoi0.wav,"That is a half turn, 180 degrees."
12zu4e6.wav,"Nothing swaps this time. Both signs change."
ho3asu.wav,"So A at 3, 1 goes to negative 3, negative 1."
ghs966.wav,"Don't just swap the numbers and stop."
1gwmvmc.wav,"A swap is only half the job."
1nwuu33.wav,"Change the sign of the new first number, so 3, 1 goes to negative 1, 3."
qkcz8n.wav,"What if we just add 2 to every number?"
1h6ay7x.wav,"Look. The triangle only slides over. It is the same size as before."
v1lxvk.wav,"But we want every side twice as long."
1ir38tp.wav,"To stretch a shape from the point 0, 0, multiply both coordinates of every point by the same number."
1p5bp92.wav,"Start with corner A, at 2, 1."
ft94ho.wav,"Multiply both numbers by 2, and you get 4, 2."
1r0mhri.wav,"A prime lands on the same straight line out from the point 0, 0, just twice as far along it."
4k13cn.wav,"Do the same to the other two."
1pxv0qo.wav,"B at 4, 1 doubles to 8, 2. C at 2, 3 doubles to 4, 6."
2x2jdi.wav,"Now measure a side. The bottom was 2 squares long, and now it is 4."
1jli1br.wav,"Every side is twice as long."
c4rdtw.wav,"Can the same move shrink a shape? Yes."
j1xyiu.wav,"Multiply by one half, and 8, 2 goes right back to 4, 1."
jpgxfs.wav,"A number bigger than 1 grows the shape. A number smaller than 1 shrinks it."
r8seqr.wav,"Twice as big does not mean add 2."
153ysaq.wav,"Adding 2 to 2, 1 gives 4, 3, and that only slides it."
9d43p7.wav,"Multiply both numbers, so 2, 1 becomes 4, 2."
pqve10.wav,"Did every side just grow by the same amount? Let's test it."
134megi.wav,"The bottom went from 4 to 8. That is 4 more."
vdhnfs.wav,"But the 3 foot side went to 6, and that is only 3 more."
10mhqme.wav,"Different amounts, so adding is not what happened."
chvsjt.wav,"Triangles with the same angles have every side multiplied by the same number."
ajcy90.wav,"Look at the corners first, not the sides."
1yrwdd1.wav,"Each corner of the big sign has the same angle as a corner of the small one."
1ib3l0k.wav,"So each big side matches the small side in the same place."
1uimbun.wav,"Pick a pair where you know both sides, the bottoms, 4 and 8."
4ntsfv.wav,"8 divided by 4 equals 2, so the big side is 2 times as long."
12xh6c8.wav,"Check a second pair. 3 times 2 equals 6, and the big sign says 6."
b0zg0k.wav,"Now the side we came for."
1lkod61.wav,"It matches the 2 foot side on the small sign."
yfm255.wav,"So 2 times 2 equals 4. The missing side is 4 feet."
ttejbk.wav,"Don't add the difference you saw."
1s9xysc.wav,"2 plus 4 equals 6 feet gives a sign with a different shape."
1edlihq.wav,"Multiply by 2 every time, so 2 times 2 equals 4 feet."
k98hwb.wav,"Can you climb up and measure that top corner?"
10avr3b.wav,"Not really. It is way up on the roof, and nobody is holding a protractor up there."
za68f5.wav,"So we need a rule that finds the angle without measuring it at all."
88jp69.wav,"The three angles inside a triangle always add to 180 degrees, so the angle outside a corner equals the two far inside angles added."
717t21.wav,"Here is something you can try with paper."
1vgfvjk.wav,"Tear the three corners off a paper triangle, then push their points together."
bytcsl.wav,"They line up. Every time, they make one straight line, and a straight line is 180 degrees."
1wzvp9j.wav,"So back to the roof. Add the two angles you know, 50 plus 60 equals 110."
7m4x6j.wav,"How much is left over out of 180? 180 minus 110 equals 70."
y11y0p.wav,"The top angle is 70 degrees."
1xsibth.wav,"Now stretch the bottom side out past the 60 degree corner."
1k5e34c.wav,"The angle that opens up outside is 180 minus 60 equals 120 degrees."
